,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q22,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea,Number of council services accessed,Information about public services,Publication Use,Usefulness of offline publication,Financial Worry
240,1.0,69.0,0.0,Retired,White - British,2.0,4.0,1.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,1.0,3.0,Rents (With Or Without Housing Benefit),6,2.0,0.0,0.0,3,8,8,8,8,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,9.0,W1U7LS,Marylebone High Street,E00023840,0.0,1.0,Online and Offline,1.0,0
241,0.0,32.0,0.0,"Unemployed, Not Registered-Seeking Work",White - Western European (type in),2.0,2.0,1.0,,5.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,8,8,10,7,3.0,2.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W1U7LN,Marylebone High Street,E00023840,0.0,1.8,Online and Offline,,1
242,1.0,62.0,1.0,Working - Full Time (30+ HRS),White - British,5.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,9,8,9,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W1U7LS,Marylebone High Street,E00023840,0.0,1.0,Online and Offline,1.0,1
243,0.0,59.0,1.0,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,11,10,10,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W1U7LN,Marylebone High Street,E00023840,0.0,1.0,Online and Offline,1.0,1
244,0.0,45.0,1.0,Working - Full Time (30+ HRS),White - Western European (type in),1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,Rents A Room In A Shared Property,2,1.0,0.0,0.0,3,11,10,10,4,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,5.0,W1U7LN,Marylebone High Street,E00023840,2.0,1.4,Online and Offline,,0
245,0.0,38.0,0.0,Working - Full Time (30+ HRS),White - Western European (type in),4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,Rents (With Or Without Housing Benefit),2,3.0,0.0,0.0,3,11,8,8,7,2.0,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,5.0,W1U7LN,Marylebone High Street,E00023840,0.0,1.4,Online and Offline,,0
246,0.0,21.0,0.0,Full-Time Student,White - Western European (type in),5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,11,11,11,6,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W1U7LN,Marylebone High Street,E00023840,1.0,1.2,Online and Offline,1.0,0
247,0.0,42.0,1.0,Working - Full Time (30+ HRS),White - Western European (type in),5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,9,3,3,3,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W1U7LN,Marylebone High Street,E00023840,0.0,2.0,Online and Offline,,1
248,0.0,23.0,1.0,other,White - British,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,Rents (With Or Without Housing Benefit),4,5.0,0.0,0.0,3,6,4,6,4,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W93PG,Harrow Road,E00023595,0.0,3.3333333333333335,Online and Offline,,1
249,0.0,33.0,0.0,Working - Full Time (30+ HRS),White - Eastern European  (type in),5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,4.0,0.0,0.0,3,10,10,8,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,4.0,W93HH,Harrow Road,E00023588,0.0,3.2,Online and Offline,2.0,0
250,0.0,38.0,1.0,other,Asian or Asian British - Any other Asian Background (type in),5.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,6.0,3.0,0.0,3,8,6,8,6,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,W93PQ,Harrow Road,E00023595,0.0,4.0,Online and Offline,,1
251,0.0,47.0,0.0,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Any other Asian Background (type in),4.0,5.0,,5.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,7,6,7,5,2.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,6.0,W93EA,Harrow Road,E00023589,0.0,3.0,Online and Offline,1.0,0
252,0.0,38.0,1.0,Working - Full Time (30+ HRS),White - British,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,Owns With A Mortgage Or Loan,1,4.0,2.0,0.0,3,9,9,9,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W93HY,Harrow Road,E00023588,0.0,3.4,Online and Offline,3.0,0
253,0.0,53.0,1.0,Working - Full Time (30+ HRS),White - British,2.0,3.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,Owns Outright,1,4.0,2.0,0.0,3,4,7,7,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W93HY,Harrow Road,E00023588,0.0,4.0,Online and Offline,3.0,0
254,0.0,27.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Bangladeshi,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,6.0,2.0,0.0,3,7,8,10,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W93PQ,Harrow Road,E00023595,0.0,3.0,Online and Offline,2.5,1
255,1.0,72.0,0.0,Retired,White - British,3.0,4.0,,5.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,11,11,11,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W93EA,Harrow Road,E00023589,0.0,2.0,Online and Offline,2.0,0
256,0.0,37.0,0.0,Working - Full Time (30+ HRS),White - British,3.0,4.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,3.0,Owns Outright,2,4.0,2.0,1.0,3,7,4,6,6,1.0,1.0,1.0,Private GP in Westminster/Elsewhere,0.0,6.0,SW71NL,Knightsbridge and Belgravia,E00175204,0.0,2.6,Online and Offline,,0
257,0.0,24.0,1.0,Full-Time Student,Mixed - White and Black - African,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,Rents A Room In A Shared Property,1,3.0,0.0,0.0,3,10,9,8,2,1.0,1.0,1.0,Private GP in Westminster/Elsewhere,1.0,9.0,SW71AZ,Knightsbridge and Belgravia,E00175208,0.0,1.8,Online and Offline,2.0,0
258,0.0,23.0,1.0,Full-Time Student,Black or Black British -  Caribbean,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,Rents A Room In A Shared Property,2,4.0,0.0,0.0,3,10,8,10,4,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW71BE,Knightsbridge and Belgravia,E00175208,0.0,2.0,Online and Offline,,0
259,0.0,22.0,1.0,other,Black or Black British - African ,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,Rents A Room In A Shared Property,1,4.0,0.0,0.0,3,7,8,7,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW71AB,Knightsbridge and Belgravia,E00175204,0.0,2.4,Online and Offline,3.0,0
260,0.0,60.0,0.0,Working - Full Time (30+ HRS),White - British,1.0,5.0,1.0,5.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,Owns Outright,1,2.0,0.0,1.0,3,11,11,11,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW71AA,Knightsbridge and Belgravia,E00023678,0.0,3.0,Online and Offline,1.0,0
261,0.0,20.0,1.0,Full-Time Student,White - British,3.0,4.0,,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,4.0,0.0,0.0,3,11,10,10,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW71AD,Knightsbridge and Belgravia,E00175205,0.0,2.4,Online and Offline,,1
262,0.0,78.0,1.0,Retired,Black or Black British -  Caribbean,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,Owns Outright,1,2.0,0.0,0.0,3,8,7,7,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW71AB,Knightsbridge and Belgravia,E00175204,0.0,2.0,Online and Offline,2.0,0
263,0.0,24.0,1.0,Full-Time Student,White - British,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,9,7,8,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW71AD,Knightsbridge and Belgravia,E00175205,0.0,2.2,Online and Offline,2.0,0
264,0.0,23.0,1.0,other,White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents A Room In A Shared Property,6,3.0,0.0,0.0,3,7,10,8,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,NW88QJ,Regent's Park,E00023909,0.0,2.0,Online and Offline,,0
265,0.0,69.0,0.0,"Unemployed, Not Registered-Seeking Work",White - British,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),6,2.0,0.0,0.0,3,9,7,8,7,1.0,1.0,1.0,Private GP in Westminster/Elsewhere,1.0,7.0,SW1V3NQ,Tachbrook,E00175202,0.0,3.0,Online and Offline,1.0,0
266,0.0,65.0,0.0,other,White - British,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),6,2.0,0.0,0.0,3,7,7,7,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,NW87EA,Regent's Park,E00023883,0.0,2.4,Online and Offline,3.0,1
267,0.0,70.0,0.0,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,8,6,8,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,6.0,NW87JW,Regent's Park,E00023883,0.0,2.6,Online and Offline,1.5,0
268,0.0,52.0,0.0,other,White - Irish,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),6,2.0,0.0,0.0,3,8,10,7,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,REF,Regent's Park,,0.0,2.0,Online and Offline,2.0,0
269,0.0,48.0,1.0,other,White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,4.0,1.0,0.0,3,8,6,8,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,6.0,NW88QY,Regent's Park,E00023909,0.0,3.0,Online and Offline,2.0,0
270,0.0,38.0,0.0,Working - Full Time (30+ HRS),White - British,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,11,10,11,11,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1V3AX,Tachbrook,E00175225,0.0,2.6,Online and Offline,2.0,0
271,0.0,40.0,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),6,2.0,0.0,0.0,3,10,7,9,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,NW88UF,Regent's Park,E00023909,0.0,3.0,Online and Offline,2.0,1
272,0.0,35.0,0.0,Working - Full Time (30+ HRS),White - British,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,8,7,9,6,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,NW14SN,Regent's Park,E00023904,0.0,2.6,Online and Offline,1.0,0
273,0.0,50.0,1.0,other,Black or Black British - African ,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),4,2.0,0.0,0.0,3,8,9,7,8,2.0,1.0,1.0,NHS GP Elsewhere in London,1.0,7.0,NW87JL,Regent's Park,E00023883,0.0,2.6,Online and Offline,,1
274,0.0,39.0,1.0,Working - Full Time (30+ HRS),White - British,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,7,11,8,9,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,6.0,NW88UF,Regent's Park,E00023909,0.0,2.8,Online and Offline,2.0,0
275,0.0,54.0,1.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Part Owns And Part Rents (shared Ownership),3,2.0,0.0,0.0,3,10,8,8,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1V3NA,Tachbrook,E00175225,0.0,2.6,Online and Offline,2.0,0
276,0.0,57.0,1.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,6,8,6,6,2.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,6.0,SW1V3NA,Tachbrook,E00175225,0.0,2.8,Online and Offline,,0
277,0.0,60.0,0.0,"Unemployed, Not Registered-Seeking Work",White - British,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,7,6,7,8,1.0,1.0,1.0,NHS GP Elsewhere in London,1.0,8.0,SW1V3NH,Tachbrook,E00175202,0.0,3.0,Online and Offline,2.0,0
278,0.0,28.0,0.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,7,8,5,10,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW88QT,Regent's Park,E00023910,0.0,2.4,Online and Offline,,0
279,0.0,23.0,1.0,Working - Full Time (30+ HRS),White - Western European (type in),5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,8,7,8,8,1.0,1.0,1.0,Private GP in Westminster/Elsewhere,1.0,9.0,SW1V3NB,Tachbrook,E00175225,0.0,2.4,Online and Offline,2.0,0
280,0.0,42.0,0.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,Rents (With Or Without Housing Benefit),3,4.0,1.0,0.0,3,9,8,9,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,6.0,NW87JP,Regent's Park,E00023904,0.0,2.0,Online and Offline,,0
281,0.0,40.0,1.0,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Part Owns And Part Rents (shared Ownership),2,2.0,0.0,0.0,3,11,9,7,9,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,6.0,NW14RH,Regent's Park,E00023904,0.0,3.0,Online and Offline,2.0,0
282,0.0,40.0,1.0,Working - Full Time (30+ HRS),White - British,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,10,7,9,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1V3LL,Tachbrook,E00175258,0.0,2.0,Online and Offline,2.5,0
283,0.0,32.0,0.0,other,White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,7,7,7,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,6.0,NW88QX,Regent's Park,E00023909,0.0,3.0,Online and Offline,2.0,0
284,0.0,40.0,1.0,Working - Full Time (30+ HRS),Mixed - White and Black - African,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,1.0,0.0,3,10,11,8,10,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,7.0,SW1V3AX,Tachbrook,E00175225,0.0,2.6,Online and Offline,2.0,0
285,0.0,22.0,0.0,other,Asian or Asian British - Bangladeshi,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,Rents A Room In A Shared Property,4,2.0,0.0,0.0,3,7,9,9,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,NW87JH,Regent's Park,E00023883,0.0,2.6,Online and Offline,2.0,1
286,0.0,39.0,1.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,9,8,10,8,1.0,1.0,1.0,NHS GP Elsewhere in London,1.0,7.0,NW88QX,Regent's Park,E00023909,0.0,2.6,Online and Offline,2.0,0
287,0.0,40.0,1.0,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,9,9,8,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,NW87EA,Regent's Park,E00023883,0.0,2.4,Online and Offline,2.0,0
288,0.0,21.0,1.0,Full-Time Student,Mixed - White and Black - African,1.0,1.0,,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,10,10,9,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W26HP,Hyde Park,E00023653,0.0,2.0,Online and Offline,1.0,0
289,0.0,47.0,1.0,Working - Full Time (30+ HRS),White - British,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,5.0,2.0,0.0,3,10,9,9,3,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW86DY,Abbey Road,E00023444,0.0,3.0,Online and Offline,2.0,0
290,0.0,57.0,1.0,Retired,White - British,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,5.0,2.0,1.0,3,10,9,8,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,NW86EH,Abbey Road,E00023437,1.0,2.0,Online and Offline,1.0,0
291,0.0,,0.0,Working - Full Time (30+ HRS),White - British,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,Owns Outright,2,2.0,0.0,0.0,3,10,9,7,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W21QG,Hyde Park,E00023646,0.0,2.0,Online and Offline,2.0,0
292,0.0,19.0,0.0,Full-Time Student,White - British,2.0,2.0,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),6,6.0,0.0,0.0,3,10,9,10,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW86DY,Abbey Road,E00023444,0.0,2.0,Online and Offline,1.5,0
293,0.0,62.0,1.0,other,Mixed - Any other mixed background (type in),3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,4.0,0.0,0.0,3,9,8,8,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,8.0,NW86DY,Abbey Road,E00023444,0.0,2.0,Online and Offline,2.0,1
294,0.0,,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Indian,1.0,1.0,2.0,1.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,Owns Outright,2,2.0,0.0,0.0,3,10,9,8,2,1.0,1.0,1.0,NHS GP Elsewhere in London,1.0,8.0,NW86BJ,Abbey Road,E00023449,0.0,2.0,Online and Offline,,1
295,0.0,20.0,0.0,Working - Full Time (30+ HRS),White - Western European (type in),1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,9,9,9,2,1.0,1.0,1.0,NHS GP Elsewhere in London,0.0,3.0,W21QB,Hyde Park,E00023646,0.0,3.0,Online and Offline,,0
296,0.0,32.0,1.0,Working - Full Time (30+ HRS),White - Western European (type in),2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,8,8,7,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,4.0,REF,Hyde Park,,0.0,1.0,Online and Offline,2.0,0
297,0.0,65.0,0.0,Retired,Asian or Asian British - Pakistani,2.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,5.0,0.0,0.0,3,10,9,8,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W23UF,Hyde Park,E00023655,0.0,1.6,Online and Offline,1.0,0
298,0.0,65.0,0.0,Retired,White - Irish,3.0,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,Owns Outright,2,4.0,0.0,0.0,3,8,8,6,4,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW89TX,Abbey Road,E00023444,0.0,1.0,Online and Offline,1.0,0
299,0.0,30.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Chinese ,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,Owns Outright,2,4.0,1.0,0.0,3,10,9,7,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,2.0,NW86AH,Abbey Road,E00023449,0.0,2.0,Online and Offline,1.0,0
300,0.0,26.0,0.0,Working - Full Time (30+ HRS),Any - Other White background (type in),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,11,11,11,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,3.0,W26HP,Hyde Park,E00023653,0.0,2.0,Online and Offline,,0
301,0.0,30.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Indian,1.0,2.0,2.0,4.0,,3.0,4.0,4.0,4.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),1,1.0,0.0,0.0,3,12,12,12,12,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,0.0,4.0,W26HP,Hyde Park,E00023653,0.0,2.0,Online and Offline,2.0,0
302,0.0,43.0,1.0,Working - Full Time (30+ HRS),Asian or Asian British - Pakistani,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Owns With A Mortgage Or Loan,2,4.0,0.0,0.0,3,9,9,9,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W23UF,Hyde Park,E00023655,0.0,2.0,Online and Offline,1.0,0
303,0.0,24.0,1.0,Full-Time Student,Asian or Asian British - Bangladeshi,2.0,2.0,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,9,9,9,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W21JG,Hyde Park,E00023647,0.0,1.6,Online and Offline,1.0,0
304,0.0,,0.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,6,8,6,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W26HP,Hyde Park,E00023653,0.0,1.0,Online and Offline,1.0,0
305,0.0,32.0,1.0,other,Asian or Asian British - Any other Asian Background (type in),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),4,2.0,0.0,0.0,3,8,7,7,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,5.0,W21QD,Hyde Park,E00175187,0.0,2.0,Online and Offline,1.0,1
306,0.0,,0.0,other,Asian or Asian British - Indian,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,6,5,6,9,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,9.0,W21QG,Hyde Park,E00023646,0.0,2.0,Online and Offline,6.0,0
307,0.0,66.0,1.0,other,Asian or Asian British - Bangladeshi,3.0,2.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,4.0,0.0,0.0,3,10,9,9,6,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W21JG,Hyde Park,E00023647,0.0,2.0,Online and Offline,1.0,0
308,0.0,,0.0,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Pakistani,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,3.0,Owns With A Mortgage Or Loan,2,2.0,0.0,0.0,3,9,9,9,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W21QB,Hyde Park,E00023646,0.0,2.0,Online and Offline,1.0,0
309,0.0,52.0,1.0,Working - Full Time (30+ HRS),White - British,4.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,Owns With A Mortgage Or Loan,2,3.0,0.0,0.0,3,9,9,9,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W21JG,Hyde Park,E00023647,0.0,1.4,Online and Offline,1.0,0
