,pcd7,Large User,Total households,Population aged 65+,Females,Females aged 5-9,Females aged 65-69,Females aged 65+,Females aged 70-74,Females aged 75-79,Females aged 80-84,Females aged 85-89,Females aged 90-94,Females aged 95_99,Females aged 100+,Males,Males aged 5-9,Males aged 65-69,Males aged 65+,Males aged 70-74,Males aged 75-79,Males aged 80-84,Males aged 85-89,Males aged 90-94,Males aged 95-99,Males aged 100+,Females aged under 25,Females aged 25-44,Females aged 45-65,Males aged under 25,Males aged 25-44,Males aged 45-65,PC_Area,Mean Income,Median Income,Mode Income,Lower Quartile
1588,W25LG,0.0,0.2222222222222222,0.1388888888888889,0.2839506172839506,0.2916666666666667,0.14285714285714285,0.125,0.08333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.26143790849673204,0.07692307692307693,0.125,0.15625,0.1111111111111111,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.11538461538461539,0.2,0.3,0.18181818181818182,0.17045454545454544,0.1951219512195122,W,0.42689434364994666,0.39596421094117645,0.1590909090909091,0.34424359829827744
1589,SW1P1DS,0.0,0.09259259259259259,0.027777777777777776,0.06172839506172839,0.0,0.0,0.025,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.05,0.1,0.05454545454545454,0.045454545454545456,0.0975609756097561,SW,0.5549626467449307,0.5255991285882353,0.29545454545454547,0.47754240379066737
1590,W1J5NH,0.0,0.037037037037037035,0.05555555555555555,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535947712418301,0.0,0.125,0.125,0.1111111111111111,0.125,0.0,0.07692307692307693,0.0,0.0,0.0,0.019230769230769232,0.025,0.075,0.03636363636363636,0.0,0.0975609756097561,W,0.7801494130202775,0.7768762677647059,1.0,0.7475166604520761
1591,SW1V2DJ,0.0,0.04938271604938271,0.013888888888888888,0.05555555555555555,0.041666666666666664,0.0,0.025,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.05,0.05,0.01818181818181818,0.045454545454545456,0.024390243902439025,SW,0.5304162219850587,0.5170777988235294,0.29545454545454547,0.4801900682763643
1592,NW86ES,0.0,0.09876543209876543,0.027777777777777776,0.08024691358024691,0.041666666666666664,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.038461538461538464,0.0,0.03125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.05,0.075,0.07272727272727272,0.056818181818181816,0.0975609756097561,NW,0.6072572038420491,0.5849973016470589,0.29545454545454547,0.5409660041984204
1593,W1F0UN,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.5720384204909285,0.5714285714117646,0.29545454545454547,0.5422717842773669
1594,NW89HP,0.0,0.3333333333333333,0.2222222222222222,0.3271604938271605,0.08333333333333333,0.14285714285714285,0.175,0.25,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.41830065359477125,0.19230769230769232,0.125,0.28125,0.2222222222222222,0.25,0.16666666666666666,0.07692307692307693,0.1111111111111111,0.3333333333333333,0.0,0.17307692307692307,0.2625,0.35,0.2,0.29545454545454547,0.3170731707317073,NW,0.6350053361792957,0.6171090387058824,0.38636363636363635,0.5688240339849646
1595,W93SP,0.0,0.22839506172839505,0.05555555555555555,0.32098765432098764,0.16666666666666666,0.07142857142857142,0.075,0.08333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.3464052287581699,0.23076923076923078,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28846153846153844,0.2,0.35,0.21818181818181817,0.26136363636363635,0.2682926829268293,W,0.6211312700106724,0.5932471643529412,0.29545454545454547,0.5465002643275104
1596,W1J7QN,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.37459978655282816,0.3588235294117647,0.1590909090909091,0.33316044257121663
1597,W1F0DR,0.0,0.012345679012345678,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.01818181818181818,0.022727272727272728,0.0,W,0.29882604055496265,0.287815126,0.1590909090909091,0.2716503815744108
1598,SW1V4QF,0.0,0.32098765432098764,0.2222222222222222,0.2716049382716049,0.08333333333333333,0.14285714285714285,0.175,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.33986928104575165,0.11538461538461539,0.625,0.28125,0.2222222222222222,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.1346153846153846,0.175,0.35,0.10909090909090909,0.18181818181818182,0.43902439024390244,SW,0.5827107790821772,0.5616483881176471,0.29545454545454547,0.5130455562500452
1599,SW1X8EL,0.0,0.05555555555555555,0.041666666666666664,0.04938271604938271,0.041666666666666664,0.0,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0392156862745098,0.0,0.0,0.03125,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.025,0.05,0.0,0.022727272727272728,0.07317073170731707,SW,0.5261472785485592,0.5058823529411764,0.29545454545454547,0.45326022524093446
1600,W22RW,0.0,0.11728395061728394,0.09722222222222222,0.10493827160493827,0.041666666666666664,0.0,0.075,0.0,0.1111111111111111,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.1895424836601307,0.07692307692307693,0.125,0.125,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.09615384615384616,0.05,0.1,0.07272727272727272,0.17045454545454544,0.0975609756097561,W,0.5229455709711847,0.5044319097647059,0.29545454545454547,0.46673761934993674
1601,SW1X8ES,0.0,0.08641975308641975,0.05555555555555555,0.07407407407407407,0.041666666666666664,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0718954248366013,0.038461538461538464,0.0,0.03125,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.025,0.1,0.01818181818181818,0.045454545454545456,0.0975609756097561,SW,0.7033084311632871,0.6885369532941177,1.0,0.6353414271938043
1602,W1G8YQ,0.0,0.006172839506172839,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.025,0.01818181818181818,0.0,0.0,W,0.6947705442902882,0.6862745097647059,0.4318181818181818,0.6521438450873148
1603,W1F0ER,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.4226254002134472,0.4117647058823529,0.1590909090909091,0.3827800830193178
1604,W1K3LZ,0.0,0.012345679012345678,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.01818181818181818,0.022727272727272728,0.0,W,0.4429028815368196,0.43252595152941176,0.20454545454545456,0.39844944311605385
1605,W1F7QL,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.6627534685165422,0.6568627450588236,0.38636363636363635,0.6237897649770779
1606,W1U4NG,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.011363636363636364,0.0,W,0.3137673425827108,0.3069053708235294,0.1590909090909091,0.287451709783191
1607,W1K6RD,0.0,0.018518518518518517,0.013888888888888888,0.006172839506172839,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.011363636363636364,0.024390243902439025,W,0.6296691568836713,0.6191950464705883,0.38636363636363635,0.5826763485960726
1608,W1J7QA,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.0,0.0,0.025,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.5784418356456777,0.5798319328235294,0.29545454545454547,0.5422717842773669
1609,W1J7PL,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.40981856990394877,0.40588235294117647,0.20454545454545456,0.3789136174878766
1610,W1U7HF,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,W,0.33724653148345785,0.3208556149411765,0.1590909090909091,0.2977178423483583
1611,W1W6HQ,0.0,0.04938271604938271,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.05,0.025,0.03636363636363636,0.045454545454545456,0.04878048780487805,W,0.6061899679829242,0.5938914027058824,0.38636363636363635,0.5611123244200094
1612,W1K3PS,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.9413020277481323,0.9663865545882352,1.0,0.9867219917831304
1613,SW1V4JY,0.0,0.35802469135802467,0.2916666666666667,0.32098765432098764,0.08333333333333333,0.14285714285714285,0.225,0.08333333333333333,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.0,0.0,0.35294117647058826,0.07692307692307693,0.25,0.375,0.3333333333333333,0.125,0.8333333333333334,0.0,0.1111111111111111,0.0,0.0,0.21153846153846154,0.2125,0.325,0.14545454545454545,0.2159090909090909,0.3170731707317073,SW,0.44930629669156885,0.4286078856470588,0.20454545454545456,0.3843951888742237
1614,SW1V3RP,0.0,0.24691358024691357,0.3194444444444444,0.25308641975308643,0.125,0.14285714285714285,0.325,0.25,0.2222222222222222,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2549019607843137,0.038461538461538464,0.25,0.3125,0.2222222222222222,0.25,0.16666666666666666,0.15384615384615385,0.1111111111111111,0.0,0.0,0.19230769230769232,0.075,0.225,0.16363636363636364,0.11363636363636363,0.21951219512195122,SW,0.31803628601921025,0.28731578282352943,0.1590909090909091,0.2505385122033642
1615,W111AT,0.0,0.12345679012345678,0.013888888888888888,0.1111111111111111,0.041666666666666664,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.1125,0.125,0.03636363636363636,0.09090909090909091,0.0975609756097561,W,0.5229455709711847,0.5040903778823529,0.29545454545454547,0.46115504063578044
1616,W1F0JL,0.0,0.2654320987654321,0.1527777777777778,0.09259259259259259,0.041666666666666664,0.0,0.125,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.27450980392156865,0.038461538461538464,0.125,0.1875,0.1111111111111111,0.25,0.0,0.07692307692307693,0.1111111111111111,0.0,0.0,0.038461538461538464,0.0625,0.05,0.07272727272727272,0.23863636363636365,0.24390243902439024,W,0.42902881536819637,0.4064171123529412,0.20454545454545456,0.3660017511797512
1617,W1U4RU,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.011363636363636364,0.0,W,0.5304162219850587,0.5220588235294118,0.25,0.48910788385801723
1618,W1G8NS,0.0,0.15432098765432098,0.1111111111111111,0.1111111111111111,0.041666666666666664,0.07142857142857142,0.1,0.08333333333333333,0.0,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.1437908496732026,0.038461538461538464,0.25,0.125,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.057692307692307696,0.0625,0.125,0.05454545454545454,0.09090909090909091,0.14634146341463414,W,0.6371398078975453,0.6133900928235294,0.38636363636363635,0.5670816044163554
1619,W1F9TQ,0.0,0.006172839506172839,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01818181818181818,0.0,0.0,W,0.27854855923159016,0.2689075630588235,0.1590909090909091,0.25518672201287856
1620,W1G8EJ,0.0,0.030864197530864196,0.013888888888888888,0.043209876543209874,0.0,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032679738562091505,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.1,0.01818181818181818,0.011363636363636364,0.04878048780487805,W,0.6051227321237994,0.5739750445882353,0.29545454545454547,0.519824804175919
1621,W1G7AT,0.0,0.006172839506172839,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.025,0.01818181818181818,0.0,0.0,W,0.3297758804695838,0.3208556149411765,0.1590909090909091,0.2977178423483583
1622,W104SD,0.0,0.1419753086419753,0.013888888888888888,0.19135802469135801,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.15384615384615385,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15,0.1,0.16363636363636364,0.11363636363636363,0.07317073170731707,W,0.29882604055496265,0.2781456954117647,0.1590909090909091,0.25566326110005505
1623,W1F8FN,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,W,0.6819637139807898,0.6764705882352942,0.38636363636363635,0.6521438450873148
1624,W1U8HG,0.0,0.1111111111111111,0.027777777777777776,0.06172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10457516339869281,0.0,0.125,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.05,0.075,0.05454545454545454,0.07954545454545454,0.0975609756097561,W,0.743863393810032,0.7372929754117646,1.0,0.7048014227265396
1625,NW87EP,0.0,0.22839506172839505,0.1388888888888889,0.16666666666666666,0.041666666666666664,0.14285714285714285,0.125,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.1830065359477124,0.07692307692307693,0.125,0.15625,0.1111111111111111,0.125,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.07692307692307693,0.1375,0.15,0.05454545454545454,0.14772727272727273,0.12195121951219512,NW,0.5336179295624333,0.511194029882353,0.29545454545454547,0.46117368117520113
1626,W1G8UD,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,W,0.4375667022411953,0.4248366012941176,0.20454545454545456,0.3997925311535097
1627,W1T3JP,0.0,0.018518518518518517,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.045454545454545456,0.0,W,0.4535752401280683,0.44570135741176475,0.20454545454545456,0.41315945476042815
1628,W93PJ,0.0,0.043209876543209874,0.0,0.1419753086419753,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915032679738562,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0625,0.375,0.05454545454545454,0.07954545454545454,0.07317073170731707,W,0.5549626467449307,0.5356695869411765,0.29545454545454547,0.4803514767701536
1629,W1K3PG,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.5261472785485592,0.5220588235294118,0.25,0.48910788385801723
1630,W1G9LG,0.0,0.1111111111111111,0.1111111111111111,0.08641975308641975,0.041666666666666664,0.07142857142857142,0.05,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1437908496732026,0.07692307692307693,0.25,0.1875,0.1111111111111111,0.125,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.057692307692307696,0.05,0.1,0.05454545454545454,0.06818181818181818,0.12195121951219512,W,0.7780149413020278,0.7774064170588236,1.0,0.7499364891286254
1631,W1K3AL,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.9263607257203842,0.9411764705882353,1.0,0.884647302977979
1632,SW1X8EH,0.0,0.04938271604938271,0.027777777777777776,0.04938271604938271,0.041666666666666664,0.07142857142857142,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05228758169934641,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0125,0.075,0.01818181818181818,0.03409090909090909,0.07317073170731707,SW,0.5656350053361793,0.5472689075294118,0.29545454545454547,0.5029118439877935
1633,W1U7BU,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.5795090715048026,0.5882352941176471,0.25,0.5468286899789899
1634,SW1V1RR,0.0,0.2654320987654321,0.20833333333333334,0.21604938271604937,0.041666666666666664,0.21428571428571427,0.15,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,0.07692307692307693,0.375,0.28125,0.2222222222222222,0.125,0.5,0.0,0.0,0.0,0.0,0.09615384615384616,0.1625,0.25,0.10909090909090909,0.1590909090909091,0.2682926829268293,SW,0.656350053361793,0.6392602495294117,0.38636363636363635,0.5966684708254497
1635,W25UL,0.0,0.13580246913580246,0.05555555555555555,0.19135802469135801,0.125,0.07142857142857142,0.1,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.17647058823529413,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.1,0.15,0.18181818181818182,0.07954545454545454,0.17073170731707318,W,0.29669156883671294,0.27244582047058824,0.11363636363636363,0.2405748032938236
1636,NW89RB,0.0,0.05555555555555555,0.013888888888888888,0.04938271604938271,0.041666666666666664,0.0,0.025,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0457516339869281,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0375,0.05,0.0,0.03409090909090909,0.07317073170731707,NW,0.8100320170757738,0.8155080214117647,1.0,0.7893775934265044
1637,W1K2RS,0.0,0.018518518518518517,0.013888888888888888,0.012345679012345678,0.0,0.0,0.025,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.026143790849673203,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.011363636363636364,0.04878048780487805,W,0.6819637139807898,0.6764705882352942,0.38636363636363635,0.6474181651823583
1638,WC2H7BF,0.0,0.018518518518518517,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026143790849673203,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.011363636363636364,0.04878048780487805,WC,0.40981856990394877,0.4,0.20454545454545456,0.3721473029354479
1639,W26LQ,0.0,0.12962962962962962,0.05555555555555555,0.15432098765432098,0.125,0.14285714285714285,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16339869281045752,0.0,0.125,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.15,0.125,0.03636363636363636,0.19318181818181818,0.0975609756097561,W,0.7577374599786553,0.7511312217647059,1.0,0.7129369154367582
1640,W1G6LD,0.0,0.037037037037037035,0.013888888888888888,0.030864197530864196,0.0,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.025,0.01818181818181818,0.011363636363636364,0.024390243902439025,W,0.8046958377801494,0.8052738336470587,1.0,0.775567488400462
1641,W1F8FW,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.8046958377801494,0.788235294117647,1.0,0.7797372060937541
1642,W1U3QR,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.011363636363636364,0.0,W,0.6307363927427961,0.6176470588235294,0.29545454545454547,0.5832839361023473
1643,W1D5JT,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.5026680896478122,0.49264705882352944,0.29545454545454547,0.4572095436064074
1644,W1U2QY,0.0,0.012345679012345678,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.01818181818181818,0.011363636363636364,0.0,W,0.5933831376734259,0.5840336134117647,0.29545454545454547,0.5500691562821635
1645,NW89TH,0.0,0.21604938271604937,0.1388888888888889,0.20987654320987653,0.125,0.14285714285714285,0.2,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.0,0.0,0.20915032679738563,0.07692307692307693,0.125,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.125,0.2,0.12727272727272726,0.13636363636363635,0.21951219512195122,NW,0.5474919957310566,0.5298842428235294,0.29545454545454547,0.4907189111486074
1646,W1U5QG,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,W,0.3874066168623266,0.36222910211764703,0.1590909090909091,0.3254555294792909
1647,W22YA,0.0,0.043209876543209874,0.013888888888888888,0.024691358024691357,0.041666666666666664,0.0,0.025,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.025,0.0,0.022727272727272728,0.07317073170731707,W,0.5208110992529349,0.5101604277647058,0.29545454545454547,0.4754371665830238
1648,W1U8BB,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,W,0.3628601921024546,0.35294117647058826,0.1590909090909091,0.32607192262871965
1649,WC2H7HA,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,WC,0.5058697972251868,0.5,0.29545454545454547,0.46784232369027734
1650,W1G6PT,0.0,0.012345679012345678,0.0,0.012345679012345678,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.011363636363636364,0.024390243902439025,W,0.5976520811099253,0.5882352941176471,0.38636363636363635,0.5529045643612369
1651,NW87DX,0.0,0.15432098765432098,0.20833333333333334,0.22839506172839505,0.125,0.21428571428571427,0.225,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.23529411764705882,0.11538461538461539,0.125,0.1875,0.2222222222222222,0.125,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.15384615384615385,0.1125,0.2,0.14545454545454545,0.10227272727272728,0.24390243902439024,NW,0.8100320170757738,0.8168880455294117,1.0,0.7937102600907643
